SampleID,1,100,101,102,104,105,106,107,108,109,110,111,112,113,114,116,117,118,119,12,120,121,122,18,19,2,20,21,22,25,26,29,3,30,31,32,33,34,35,36,37,38,39,4,40,41,43,44,45,46,47,48,49,50,51,52,53,54,56,57,58,59,60,62,63,65,66,67,69,7,70,71,74,75,76,77,78,79,8,81,83,86,87,88,9,90,91,92,93,96,99,115,124,125,126,127,128,129,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,159,16,161,162,163,164,165,167,168,169,171,172,173,174,175,176,177,178,180,181,182,183,184,187,189,190,191,192,193,194,196,197,198,199,200,201,202,203,204,218,219,222,224,228,230,232,233,236,238,240,241,245,246,247,248,252,253,123,130,14,15,188,211,216,23,235,243,27,28,42,55,89
33,0.721459,0.71635,0.0328012,0.720065,0.0333959,0.711726,0.0343019,0.717444,0.0316524,0.717602,0.731664,0.731335,0.714192,0.0322732,0.716137,0.714425,0.729431,0.731897,0.730138,0.721476,0.0328683,0.731836,0.732759,0.722319,0.721942,0.721978,0.72258,0.722266,0.723568,0.0357902,0.0338235,0.0344851,0.722608,0.033737,0.0339502,0.032418,0,0.730911,0.715427,0.731131,0.732491,0.730603,0.720698,0.719135,0.730604,0.730967,0.714959,0.720312,0.72487,0.723938,0.723426,0.722422,0.721935,0.72082,0.721367,0.72089,0.719752,0.724666,0.720294,0.723294,0.71938,0.721466,0.01819,0.722824,0.724038,0.0366229,0.0326933,0.0351184,0.0330927,0.721969,0.033101,0.0341228,0.0352839,0.0337312,0.0335207,0.0330739,0.033904,0.0337847,0.723245,0.0338594,0.729093,0.716403,0.730263,0.733132,0.722249,0.71617,0.716179,0.730958,0.0355221,0.71668,0.0337756,0.0366018,0.713988,0.0327945,0.732202,0.73216,0.716223,0.0336242,0.732797,0.729394,0.73269,0.732932,0.732194,0.731539,0.732197,0.728226,0.730553,0.0352452,0.732115,0.7293,0.716516,0.728121,0.718015,0.730229,0.732812,0.732075,0.731348,0.719831,0.0332262,0.732738,0.731835,0.731721,0.0338447,0.718826,0.733783,0.718959,0.721052,0.728555,0.732103,0.732667,0.0333378,0.679749,0.731255,0.73276,0.727287,0.730319,0.730935,0.72897,0.730597,0.731948,0.723008,0.731361,0.721357,0.716458,0.722631,0.718824,0.720489,0.721298,0.721665,0.716783,0.716161,0.719456,0.730517,0.729461,0.734484,0.732677,0.729808,0.729524,0.729901,0.729825,0.731529,0.720848,0.73016,0.714752,0.722851,0.0327449,0.722553,0.721714,0.0344503,0.0322038,0.0358343,0.0324588,0.0326525,0.714767,0.723148,0.0363147,0.0325985,0.0335765,0.0339995,0.72104,0.0320022,0.0350877,0.728249,0.0341944,0.721338,0.719655,0.729519,0.719481,0.71584,0.0320591,0.045411,0.0356222,0.0347194,0.0340924,0.729545,0.722327,0.0343619
34,0.288133,0.288611,0.731311,0.290947,0.732538,0.292659,0.732381,0.288185,0.729944,0.289163,0.0259496,0.0257129,0.291392,0.731511,0.289385,0.290921,0.0275639,0.026429,0.0269916,0.287591,0.733467,0.0282254,0.0260285,0.288188,0.289017,0.288653,0.288747,0.288727,0.288923,0.735093,0.730918,0.729506,0.288159,0.730973,0.728781,0.733063,0.730911,0,0.290799,0.0240433,0.00745802,0.0254689,0.287128,0.288073,0.0253996,0.0248253,0.287312,0.289187,0.288001,0.289356,0.286109,0.289711,0.290082,0.288501,0.288253,0.287074,0.291168,0.289244,0.289519,0.284642,0.291905,0.290674,0.727834,0.288387,0.288069,0.733317,0.730332,0.732634,0.731412,0.288798,0.731737,0.730308,0.734437,0.73228,0.730359,0.73361,0.730837,0.728781,0.285473,0.73139,0.0258402,0.292045,0.0250985,0.0254854,0.289106,0.286086,0.293088,0.0256745,0.732872,0.289823,0.7295,0.730701,0.15835,0.727981,0.0269109,0.0272863,0.286659,0.730738,0.0262445,0.0255112,0.0265516,0.0262197,0.0269075,0.0281849,0.0276873,0.0256638,0.0258743,0.730627,0.0276739,0.0265757,0.28657,0.0262537,0.28834,0.0273973,0.0268224,0.0265052,0.0273499,0.289175,0.730295,0.0270498,0.0269779,0.0265176,0.731207,0.289315,0.0258613,0.288746,0.287587,0.0260382,0.0279593,0.0266592,0.732467,0.0544294,0.0242245,0.0152165,0.0252487,0.0241003,0.0271922,0.0243309,0.0254768,0.0273127,0.285394,0.0239234,0.289792,0.288723,0.288962,0.290375,0.289998,0.284528,0.288132,0.28693,0.28973,0.287098,0.0283363,0.0253011,0.0247796,0.0251188,0.0235963,0.0254593,0.0248161,0.0261508,0.0234623,0.285875,0.0245482,0.29129,0.288976,0.733088,0.288322,0.287559,0.730021,0.729814,0.726908,0.732997,0.731096,0.291863,0.287765,0.731011,0.731799,0.730639,0.731428,0.284292,0.732209,0.730534,0.0267425,0.728998,0.290073,0.288012,0.025682,0.287326,0.288999,0.727694,0.720983,0.729197,0.727102,0.729328,0.0265375,0.289659,0.730084
35,0.0321962,0.0318214,0.714822,0.0321862,0.717004,0.0330031,0.716026,0.0317986,0.713576,0.0309258,0.286159,0.286765,0.0351145,0.715209,0.0318763,0.0318999,0.288314,0.287036,0.285736,0.0323005,0.71825,0.288982,0.285867,0.0327363,0.0316002,0.0326087,0.0312029,0.031571,0.0321845,0.718441,0.714004,0.713793,0.0319192,0.717232,0.712009,0.716849,0.715427,0.290799,0,0.287164,0.290206,0.289482,0.0311235,0.0312343,0.287199,0.288549,0.0308697,0.0333031,0.0301278,0.0325379,0.0313416,0.0319351,0.0322161,0.0296555,0.0301175,0.0320036,0.03173,0.0316951,0.0310637,0.030902,0.0316724,0.0297967,0.709833,0.0308419,0.0315158,0.718198,0.714939,0.716245,0.714576,0.0305844,0.715287,0.714832,0.716161,0.715843,0.715701,0.717575,0.716304,0.713902,0.0309128,0.716198,0.286642,0.0342722,0.287993,0.29026,0.0308057,0.0307685,0.033293,0.287035,0.717701,0.0319589,0.714157,0.71438,0.158721,0.713359,0.287849,0.287255,0.0300459,0.715465,0.287842,0.287236,0.289358,0.288526,0.287161,0.285883,0.288681,0.289019,0.283995,0.7146,0.287716,0.285919,0.034872,0.287306,0.0313287,0.285729,0.287365,0.287815,0.287689,0.0343202,0.714111,0.286117,0.289431,0.285787,0.714204,0.0339525,0.286152,0.0342598,0.0322125,0.286058,0.286332,0.286145,0.71575,0.301512,0.287718,0.199537,0.286197,0.287644,0.290126,0.287038,0.287119,0.289452,0.0317748,0.286285,0.0319437,0.032578,0.029959,0.0313382,0.0316277,0.033414,0.0324343,0.0299283,0.0314105,0.0311649,0.284744,0.288018,0.288497,0.289002,0.286625,0.286917,0.287356,0.286101,0.289573,0.0316756,0.287775,0.0316685,0.0327548,0.717381,0.031294,0.0327287,0.713947,0.714239,0.711762,0.717049,0.71587,0.0318588,0.0327605,0.715325,0.716013,0.716017,0.7168,0.0309408,0.716152,0.715214,0.287226,0.712486,0.0318465,0.0314414,0.285217,0.031092,0.0322432,0.714274,0.703847,0.714239,0.711657,0.714754,0.285509,0.0315811,0.715846
36,0.284888,0.285998,0.730911,0.287935,0.732309,0.290118,0.731609,0.285099,0.729143,0.285997,0.0255772,0.0260388,0.287804,0.731214,0.286209,0.286918,0.0251384,0.0262102,0.0249601,0.284014,0.733413,0.0253471,0.0246039,0.285349,0.285904,0.285475,0.285126,0.28519,0.286264,0.735047,0.730491,0.728919,0.285058,0.730695,0.728661,0.733064,0.731131,0.0240433,0.287164,0,0.0245022,0.0236982,0.282959,0.284657,0.0256528,0.0237396,0.283023,0.285314,0.284906,0.285417,0.282675,0.286684,0.286952,0.285758,0.285519,0.284276,0.288108,0.285888,0.286538,0.280613,0.288717,0.286956,0.727927,0.285351,0.284501,0.733004,0.729883,0.732668,0.73157,0.285152,0.731446,0.730346,0.734054,0.73224,0.730757,0.733727,0.730843,0.727962,0.282893,0.730974,0.0244568,0.288593,0.0251478,0.0251704,0.28527,0.282431,0.288767,0.0246062,0.73195,0.286762,0.728494,0.730899,0.155676,0.727641,0.0256219,0.0246145,0.283212,0.730775,0.0244243,0.024637,0.0258645,0.0260007,0.0266422,0.0272719,0.026573,0.0262125,0.0239732,0.73056,0.0262789,0.0244474,0.283372,0.0250732,0.284903,0.0261295,0.0261198,0.0255727,0.0256159,0.284896,0.729888,0.0254316,0.0253985,0.0243629,0.730424,0.285451,0.0256135,0.284768,0.283777,0.0255746,0.0261465,0.0254332,0.731608,0.0547918,0.0234748,0.0150019,0.0233049,0.0224577,0.0259462,0.0236673,0.0241212,0.0255054,0.282668,0.0236106,0.28718,0.285852,0.285382,0.28671,0.286164,0.281432,0.285013,0.283058,0.286713,0.282908,0.0245665,0.0230367,0.0239332,0.0227675,0.0233588,0.0229842,0.0231184,0.0245634,0.0228441,0.282438,0.0239337,0.28775,0.286092,0.73242,0.285576,0.284464,0.729732,0.728116,0.726274,0.732514,0.730479,0.288442,0.284291,0.730454,0.731182,0.730143,0.730868,0.281186,0.73088,0.729754,0.025517,0.72871,0.286141,0.284762,0.0247082,0.283934,0.286244,0.727265,0.719863,0.728406,0.726099,0.728748,0.0236891,0.285241,0.728993
37,0.287685,0.287894,0.732571,0.290242,0.733675,0.291594,0.733713,0.287711,0.730794,0.287846,0.0252184,0.025453,0.290488,0.732857,0.288303,0.289845,0.0263751,0.0259443,0.0260743,0.286432,0.734475,0.0279122,0.025261,0.287679,0.288073,0.287532,0.28711,0.288022,0.288079,0.735785,0.731861,0.730788,0.287775,0.732657,0.729606,0.734438,0.732491,0.00745802,0.290206,0.0245022,0,0.0244787,0.286197,0.28762,0.0251468,0.0238467,0.286693,0.288354,0.287103,0.288452,0.285481,0.288617,0.288725,0.287612,0.287033,0.286208,0.289665,0.288475,0.288864,0.28355,0.290484,0.289471,0.729041,0.287575,0.287375,0.734527,0.731034,0.733813,0.732676,0.288224,0.73272,0.731414,0.735729,0.733456,0.731907,0.734829,0.732214,0.729924,0.285277,0.732823,0.0250965,0.291124,0.0240551,0.0248508,0.288322,0.285729,0.291929,0.0254845,0.734302,0.288828,0.73048,0.732215,0.158394,0.729713,0.0269741,0.0266685,0.285657,0.732424,0.0259207,0.0251077,0.0256757,0.0262148,0.0263727,0.0275642,0.0275426,0.0251496,0.0253958,0.731565,0.0269148,0.0255591,0.286055,0.0254197,0.28827,0.0269514,0.0262814,0.0258782,0.0267574,0.288187,0.731477,0.0259249,0.0261736,0.0261389,0.732703,0.288375,0.0262618,0.287636,0.287131,0.0250353,0.0282773,0.026078,0.733153,0.0538132,0.0237917,0.0144418,0.0247232,0.0237895,0.0258251,0.0235091,0.0255259,0.0258137,0.28418,0.0230467,0.288989,0.288089,0.288539,0.289259,0.289426,0.283192,0.287356,0.286231,0.288764,0.286275,0.027622,0.0249348,0.0245552,0.0248415,0.0232948,0.0239937,0.0230655,0.0257944,0.0225364,0.284854,0.0236433,0.290648,0.287885,0.733867,0.287389,0.286731,0.73122,0.730726,0.727731,0.733685,0.732249,0.290552,0.286904,0.732154,0.73313,0.731817,0.732037,0.283908,0.733435,0.731277,0.026019,0.730161,0.289276,0.286975,0.025235,0.287012,0.288503,0.729184,0.721617,0.730034,0.728371,0.730559,0.0254721,0.28883,0.731306
38,0.286949,0.287731,0.73109,0.290558,0.733028,0.292652,0.732427,0.287023,0.729474,0.289156,0.0250704,0.0259038,0.29021,0.730949,0.287846,0.289732,0.024822,0.0258717,0.0241308,0.285831,0.733248,0.0253795,0.024195,0.289094,0.288716,0.287956,0.287181,0.287627,0.28846,0.735289,0.730831,0.728968,0.288932,0.730862,0.728905,0.733803,0.730603,0.0254689,0.289482,0.0236982,0.0244787,0,0.285795,0.287794,0.0285976,0.0266158,0.285203,0.288152,0.288193,0.287395,0.285685,0.288874,0.287824,0.288391,0.287018,0.286048,0.291131,0.288244,0.289117,0.283369,0.291998,0.288576,0.727655,0.287917,0.286768,0.732759,0.729942,0.732108,0.731474,0.288092,0.731367,0.729754,0.733886,0.731857,0.730677,0.732938,0.730517,0.728007,0.285656,0.73118,0.0236639,0.291183,0.0239055,0.0242003,0.288021,0.284857,0.292048,0.0265557,0.732684,0.28896,0.728528,0.730056,0.156518,0.727961,0.0252261,0.0247212,0.285916,0.731005,0.025063,0.0246324,0.0251001,0.0259193,0.0264195,0.0252511,0.0259118,0.0253968,0.0233105,0.73017,0.0256734,0.0244601,0.286584,0.0260083,0.286879,0.025802,0.02622,0.0255488,0.0248905,0.287522,0.730214,0.0256506,0.0254308,0.0246177,0.731004,0.287804,0.0247368,0.287464,0.287437,0.0256519,0.02623,0.0251815,0.732317,0.0541094,0.0244509,0.0150312,0.0233496,0.0229842,0.0249044,0.0236584,0.0238608,0.0244575,0.284494,0.0237916,0.288809,0.288175,0.287562,0.289361,0.288821,0.283593,0.286365,0.285663,0.289063,0.285758,0.0259716,0.0236382,0.0231932,0.0242198,0.0237429,0.0233318,0.0234812,0.0236717,0.0230116,0.285088,0.0244801,0.290404,0.288985,0.732594,0.2875,0.285605,0.730249,0.729257,0.726462,0.732495,0.731412,0.291509,0.286824,0.730304,0.731264,0.730452,0.731374,0.283184,0.731289,0.729913,0.0240375,0.729214,0.288055,0.287256,0.0252677,0.286931,0.288778,0.728271,0.719719,0.728841,0.726781,0.728935,0.0240506,0.288109,0.729656
39,0.0385991,0.0326686,0.720216,0.0326481,0.723017,0.0329753,0.721612,0.0337331,0.720215,0.0327705,0.285802,0.284239,0.0353054,0.720393,0.031551,0.0320789,0.288052,0.284773,0.28562,0.0399039,0.723274,0.285707,0.284804,0.0395496,0.0374082,0.0358782,0.0369153,0.0381503,0.0377376,0.723488,0.719731,0.719006,0.0388789,0.721948,0.717801,0.722642,0.720698,0.287128,0.0311235,0.282959,0.286197,0.285795,0,0.0375845,0.283217,0.284937,0.0324168,0.0384433,0.038487,0.0386361,0.0378514,0.0355796,0.039693,0.0364128,0.0370353,0.0372824,0.038169,0.0397743,0.0367395,0.0366739,0.0380492,0.0374715,0.71684,0.0370668,0.0385449,0.724108,0.720492,0.722213,0.720783,0.038534,0.72105,0.721413,0.722082,0.722539,0.721028,0.723165,0.721721,0.719528,0.0387291,0.721288,0.285912,0.0341331,0.286108,0.287627,0.0402937,0.0316665,0.0337343,0.284467,0.722045,0.0330028,0.719733,0.720128,0.156632,0.719002,0.285457,0.286336,0.0318662,0.719952,0.286199,0.285016,0.28630100000000003,0.286648,0.284409,0.284074,0.285868,0.286406,0.283274,0.719634,0.285295,0.284367,0.0341091,0.287186,0.0327557,0.283197,0.285097,0.286728,0.285854,0.0316901,0.721321,0.284302,0.288365,0.283949,0.719609,0.0323004,0.284619,0.0320032,0.0379053,0.285619,0.284865,0.28434,0.721122,0.299613,0.285496,0.198947,0.283685,0.286116,0.28745,0.286415,0.285634,0.287383,0.0393115,0.286413,0.0364915,0.0322938,0.0371086,0.0377421,0.0375687,0.0360544,0.0366825,0.0304724,0.0321947,0.0351979,0.281757,0.285414,0.285758,0.286966,0.28466,0.284952,0.285524,0.284646,0.286381,0.0374263,0.284377,0.032115200000000003,0.0376115,0.722603,0.0360527,0.0370211,0.720736,0.721526,0.718092,0.723278,0.720769,0.0310534,0.0391506,0.721462,0.723227,0.721069,0.722752,0.0360884,0.72276,0.720878,0.287034,0.717552,0.0389436,0.0386674,0.285171,0.0380507,0.0323025,0.719495,0.709366,0.719719,0.71792,0.720841,0.283167,0.0389549,0.720712
4,0.0374696,0.031592,0.719166,0.0320647,0.721624,0.0327918,0.71987,0.0314325,0.71875,0.0312127,0.286859,0.285364,0.0353408,0.719882,0.0310263,0.031141,0.288742,0.285305,0.285707,0.0363917,0.722959,0.288571,0.286298,0.0403861,0.0360011,0.0367524,0.035591,0.0350524,0.0355166,0.722056,0.71885,0.718441,0.0401255,0.721475,0.71716,0.72152,0.719135,0.288073,0.0312343,0.284657,0.28762,0.287794,0.0375845,0,0.284538,0.286021,0.0310957,0.0359499,0.035402,0.0360892,0.0369409,0.0373491,0.0369417,0.0360109,0.0361626,0.0361672,0.0371402,0.0371169,0.0363929,0.0359925,0.0368063,0.0380409,0.715482,0.0342731,0.0357644,0.722213,0.719318,0.721317,0.718986,0.0374076,0.719586,0.718987,0.721208,0.720723,0.719899,0.721977,0.720639,0.718133,0.0378151,0.720647,0.286965,0.0337764,0.286569,0.288978,0.0384005,0.0316311,0.0324637,0.285948,0.721023,0.0316355,0.718637,0.719466,0.157972,0.717231,0.286452,0.286296,0.0305234,0.719622,0.287043,0.285982,0.288108,0.288062,0.286339,0.285839,0.286633,0.287783,0.284777,0.719275,0.287118,0.28562,0.0345171,0.28747,0.0324695,0.284695,0.28665,0.287992,0.286291,0.0336673,0.719883,0.286065,0.288763,0.285868,0.719586,0.0335204,0.286394,0.0342293,0.0360322,0.286253,0.28669,0.285422,0.720296,0.30096,0.287831,0.19961,0.284499,0.286871,0.290525,0.287356,0.286399,0.28801,0.0364288,0.288198,0.0363945,0.0321128,0.0347496,0.0371453,0.0368188,0.0366142,0.0359087,0.0305478,0.0314913,0.0345235,0.28392,0.286872,0.288695,0.287809,0.285984,0.285926,0.286789,0.285547,0.287296,0.0383196,0.286884,0.0316354,0.0373598,0.721622,0.034944,0.0350861,0.719141,0.719697,0.715682,0.721671,0.71952,0.0324485,0.0371803,0.720133,0.721175,0.720987,0.721273,0.034165,0.720595,0.720424,0.286982,0.71652,0.0379255,0.0381911,0.284881,0.0364894,0.0316398,0.718725,0.70735,0.718004,0.717616,0.719206,0.283408,0.0376344,0.719659
40,0.28462,0.286688,0.730351,0.288155,0.731937,0.28931,0.731576,0.28528,0.72898,0.285895,0.0272352,0.0274305,0.287697,0.730967,0.286368,0.287933,0.0278639,0.0280295,0.0268469,0.284077,0.733339,0.0296421,0.0286923,0.285306,0.286477,0.285337,0.285112,0.285416,0.28589,0.734563,0.729871,0.72856,0.284986,0.730345,0.728104,0.73307,0.730604,0.0253996,0.287199,0.0256528,0.0251468,0.0285976,0.283217,0.284538,0,0.027151,0.283667,0.285671,0.285133,0.285974,0.283231,0.286248,0.286731,0.286508,0.285439,0.283836,0.288185,0.285447,0.286755,0.281945,0.28843800000000003,0.286691,0.727144,0.285591,0.284647,0.733434,0.729073,0.731881,0.731007,0.284927,0.731383,0.729685,0.733519,0.732225,0.730238,0.732999,0.73105,0.727287,0.283018,0.730267,0.0274637,0.289356,0.0269585,0.0270132,0.286194,0.283233,0.289802,0.027928,0.732864,0.287143,0.728774,0.730147,0.156208,0.72777,0.0287576,0.028351,0.283932,0.730016,0.0279668,0.0258588,0.0285049,0.0285032,0.0280286,0.0298206,0.0289761,0.0279335,0.027534200000000002,0.730125,0.0286556,0.0281015,0.283443,0.0280555,0.285252,0.0282799,0.0291674,0.0280037,0.0283688,0.285408,0.72973,0.0281907,0.0279642,0.029409,0.730585,0.286021,0.0276349,0.285143,0.285014,0.0272436,0.0295764,0.0270787,0.731593,0.056292,0.0260099,0.0142709,0.0269711,0.025056,0.0279202,0.0249837,0.027614,0.0262616,0.282034,0.0260216,0.287148,0.285808,0.28629,0.287239,0.286374,0.281428,0.284719,0.282324,0.286272,0.283131,0.0282816,0.0255512,0.0246228,0.0246466,0.0259716,0.0264437,0.0267268,0.0265197,0.0243049,0.28293,0.0260999,0.287716,0.286416,0.73248,0.285743,0.284825,0.72931,0.727854,0.72624,0.732601,0.730597,0.288306,0.284881,0.730184,0.731415,0.730473,0.731003,0.282084,0.730751,0.729675,0.0282124,0.727741,0.286015,0.285427,0.0271362,0.28503,0.286081,0.726764,0.719516,0.727704,0.724935,0.728039,0.0263479,0.286703,0.728539
41,0.28589,0.286729,0.731318,0.288442,0.732804,0.291138,0.731982,0.285155,0.729728,0.287859,0.0263479,0.0274376,0.288035,0.731147,0.286888,0.288096,0.0280312,0.0271586,0.0247273,0.284208,0.733408,0.0259273,0.0270207,0.286572,0.287007,0.286137,0.2861,0.286708,0.28727,0.734544,0.730023,0.729173,0.286241,0.730294,0.728555,0.733377,0.730967,0.0248253,0.288549,0.0237396,0.0238467,0.0266158,0.284937,0.286021,0.027151,0,0.284451,0.286342,0.286371,0.286521,0.283499,0.286642,0.287656,0.286263,0.285555,0.28522,0.28876,0.286894,0.286686,0.281472,0.289218,0.288147,0.72741,0.286006,0.286227,0.73319,0.72928,0.732131,0.73161,0.285853,0.731696,0.729957,0.734083,0.732397,0.730702,0.733189,0.731297,0.728073,0.284773,0.731273,0.0258987,0.289802,0.0270651,0.0264093,0.286773,0.283148,0.289718,0.0264904,0.732738,0.287536,0.728842,0.730398,0.157152,0.727788,0.0269601,0.0271441,0.284501,0.730304,0.0270687,0.0254174,0.0266866,0.0266685,0.0262266,0.0279789,0.0283847,0.0274005,0.0252153,0.730646,0.0262616,0.0271289,0.283391,0.0263332,0.286121,0.0275161,0.0272999,0.0269119,0.0266723,0.286424,0.73072,0.0274037,0.0256841,0.0271749,0.730936,0.286447,0.0276636,0.285846,0.285092,0.0264051,0.027453,0.0267674,0.732057,0.0545357,0.0247701,0.0149428,0.0267068,0.0239342,0.0262127,0.0247474,0.0247632,0.0246977,0.283705,0.0254987,0.287712,0.287196,0.286916,0.289128,0.287669,0.282494,0.286091,0.284089,0.286534,0.283822,0.0261805,0.0254071,0.0261125,0.0246614,0.0254997,0.0237917,0.0247363,0.0250771,0.0216944,0.282833,0.026065,0.288155,0.287088,0.732229,0.28594,0.286029,0.729784,0.728521,0.727112,0.732506,0.731208,0.289298,0.285933,0.73072,0.73177,0.730365,0.731065,0.282426,0.731376,0.730266,0.0262507,0.728271,0.287638,0.286261,0.0270716,0.28488,0.28769,0.728279,0.719373,0.728313,0.725923,0.728958,0.0246641,0.287145,0.729093
43,0.0297776,0.0326186,0.715169,0.0324669,0.717798,0.0350273,0.715102,0.0321009,0.714112,0.0300505,0.283136,0.281944,0.0343107,0.714683,0.0309828,0.0323348,0.284319,0.282945,0.282881,0.0307716,0.717798,0.284849,0.283187,0.0314738,0.0309273,0.03205,0.0303962,0.030502,0.0316565,0.718664,0.715047,0.713256,0.031228,0.716724,0.712557,0.71713,0.714959,0.287312,0.0308697,0.283023,0.286693,0.285203,0.0324168,0.0310957,0.283667,0.284451,0,0.0312468,0.0320468,0.031426,0.0306339,0.0330583,0.0317301,0.0327803,0.0322467,0.0327169,0.0322988,0.0322112,0.0329453,0.0292698,0.0310195,0.0302448,0.709466,0.0313854,0.0336408,0.718142,0.714867,0.715694,0.714957,0.0311772,0.71474,0.714668,0.716111,0.716245,0.715361,0.717893,0.716659,0.713845,0.0310387,0.715622,0.282736,0.032568,0.283356,0.287098,0.0303383,0.0314329,0.031149,0.282898,0.716868,0.0324715,0.713716,0.714239,0.158049,0.712876,0.283355,0.28471,0.0302272,0.714216,0.283799,0.283224,0.285247,0.285012,0.282407,0.282725,0.28343,0.284426,0.281077,0.714785,0.284176,0.28083,0.0341997,0.283092,0.0317604,0.281569,0.28442,0.284677,0.284328,0.0335768,0.714251,0.282517,0.285969,0.282076,0.714158,0.033869,0.283221,0.0334117,0.0323038,0.283006,0.283063,0.283304,0.715408,0.299284,0.283361,0.198011,0.282468,0.283948,0.286908,0.283861,0.284028,0.286,0.0324191,0.283932,0.0332796,0.0327282,0.03076,0.0320319,0.0320274,0.032643,0.0325334,0.0312878,0.0308841,0.0322988,0.280853,0.284012,0.284157,0.286385,0.283118,0.283275,0.283323,0.283668,0.284881,0.0320272,0.284195,0.0309377,0.0310078,0.71750100000000006,0.0314389,0.0316623,0.714623,0.714367,0.712188,0.717899,0.715915,0.0329805,0.0327117,0.715333,0.715613,0.716569,0.717271,0.0310132,0.71608,0.714824,0.283594,0.712338,0.03289,0.0325074,0.283599,0.0323039,0.032088,0.714427,0.703927,0.714321,0.711912,0.714892,0.28218,0.0324445,0.715401
44,0.0385887,0.032485,0.720367,0.0328263,0.723074,0.0345104,0.720539,0.0319233,0.719868,0.0328507,0.286692,0.286774,0.0347054,0.721172,0.0318937,0.0329099,0.289562,0.2866,0.286642,0.0380574,0.722881,0.288852,0.285692,0.0387854,0.0385852,0.0387506,0.0380624,0.0366383,0.0386333,0.723823,0.720567,0.71985,0.0378223,0.723389,0.718208,0.722551,0.720312,0.289187,0.0333031,0.285314,0.288354,0.288152,0.0384433,0.0359499,0.285671,0.286342,0.0312468,0,0.0397664,0.0393086,0.0378293,0.0396021,0.0376509,0.0381737,0.038825900000000003,0.0410507,0.0385983,0.0398447,0.0394934,0.0389044,0.0384903,0.0380957,0.716314,0.0383711,0.0405987,0.722797,0.71976,0.721389,0.719972,0.0376618,0.721731,0.720113,0.722013,0.721845,0.720731,0.723235,0.720711,0.718839,0.0393508,0.722284,0.287774,0.03333,0.288136,0.28986,0.0389659,0.0331673,0.0328139,0.285144,0.722125,0.0314776,0.719526,0.719936,0.158841,0.718568,0.28654,0.287771,0.0318019,0.72135,0.288129,0.287219,0.287418,0.288203,0.285655,0.285147,0.28695,0.28831,0.285707,0.720693,0.286909,0.285584,0.0350921,0.288407,0.0328561,0.285444,0.286644,0.288568,0.287059,0.0339791,0.72043,0.286923,0.289968,0.285487,0.719889,0.0338429,0.28633,0.0336931,0.0384288,0.286865,0.286742,0.285253,0.72126,0.301092,0.287636,0.200407,0.286257,0.286853,0.290052,0.287778,0.287269,0.289223,0.038436,0.28809,0.0372683,0.033273,0.0368,0.0377082,0.0391276,0.0378384,0.0385051,0.032904,0.0309232,0.0367647,0.284299,0.287704,0.287957,0.290436,0.286547,0.287312,0.288356,0.286532,0.288247,0.0388336,0.288152,0.0328775,0.0378616,0.723528,0.0365554,0.0385458,0.719832,0.720269,0.71716,0.724366,0.720334,0.0328767,0.0390839,0.721366,0.722469,0.721188,0.722627,0.0374169,0.722099,0.721442,0.289059,0.717832,0.0399311,0.0396467,0.285883,0.0379169,0.0313392,0.719584,0.708441,0.719104,0.718065,0.720558,0.284305,0.0403355,0.720726
